GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,BCV001,BCV002,BCV003,BCV004,BCV005,BCV006,BCV007,BCV008,BCV009,BCV010,BCV011,BCV012,BCV013,BCV014,BCV015,BCV016,BCV017,BCV018,BCV019,BCV020,BCV021,BCV022,BCV023,BCV024,BCV025,BCV026,BCV027,BCV028,BCV029,BCV030,BCV031,BCV032,BCV033,BCV034,BCV035,BCV036,BCV037,BCV038,BCV039,BCV040,BCV041,BCV042,BCV043,BCV044,BCV045,BCV046,BCV047,BCV048,BCV049,BCV050,BCV051,BCV052,BCV053,BCV054,BCV055,BCV056,BCV057,BCV058,BCV059,BCV060,BCV061,BCV062,BCV063,BCV064,BCV065,BCV066,BCV067,BCV068,BCV069,BCV070,BCV071,BCV072,BCV073,BCV074,BCV075,BCV076,BCV077,BCV078,BCV079,BCV080,BCV081,BCV082,BCW001
"G4200650","1926","Pennsylvania","420","Jefferson","0650","Jefferson","14","650",0,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,1032,0,0,0,0,0,125,0,0,45,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,6177,0,0,0,0,0,0,0,0,0,3778,125,297,0,0,473,7680,0,0,0,0,0,950,0,0,0,1555,0,0,25365
"G4200670","1926","Pennsylvania","420","Juniata","0670","Juniata","14","670",0,0,0,57,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,250,0,0,0,1944,0,0,0,0,0,0,0,0,0,1357,215,21,0,0,183,0,0,0,0,0,0,631,0,0,0,0,0,0,7419
"G4200690","1926","Pennsylvania","420","Lackawanna","0690","Lackawanna","14","690",0,0,0,8029,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,2684,641,0,5356,0,331,0,0,0,0,0,10648,0,0,0,0,0,0,0,0,0,0,0,0,2686,63,200,0,0,14474,0,0,0,0,6060,0,0,0,0,10149,0,5483,0,0,170,141939,0,0,0,0,0,0,0,0,0,8720,0,0,217954
"G4200710","1926","Pennsylvania","420","Lancaster","0710","Lancaster","14","710",0,0,0,10480,0,4031,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,1481,0,0,0,547,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,19403,12888,270,25,0,7326,0,0,0,0,0,0,0,0,0,6068,0,3311,0,0,9993,8871,0,0,0,0,0,7302,0,0,0,613,0,0,94491
"G4200730","1926","Pennsylvania","420","Lawrence","0730","Lawrence","14","730",0,0,0,2490,0,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,169,2586,0,105,0,60,0,0,0,0,0,900,0,0,61,0,0,0,0,0,0,0,0,0,2666,131,206,123,0,5987,0,0,0,0,390,0,0,0,0,6671,5306,831,0,0,160,17622,0,0,0,0,0,0,0,0,0,2261,0,0,49354
"G4200750","1926","Pennsylvania","420","Lebanon","0750","Lebanon","14","750",0,0,0,2035,0,1603,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,9024,111,36,0,0,837,0,0,0,0,0,0,0,0,0,520,0,822,0,0,6681,5109,0,0,0,0,0,5397,0,0,0,77,0,0,33164
"G4200770","1926","Pennsylvania","420","Lehigh","0770","Lehigh","14","770",0,0,0,4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,1355,0,0,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,31985,761,0,75,0,1160,0,0,0,0,204,0,0,0,0,2149,0,1563,0,0,21644,19924,0,0,0,0,0,400,0,0,0,408,0,0,88189
"G4200790","1926","Pennsylvania","420","Luzerne","0790","Luzerne","14","790",0,0,0,7235,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,3897,2141,0,3693,0,1409,0,0,0,0,0,7549,0,0,392,0,0,0,0,0,0,0,0,0,15712,0,234,0,0,20948,0,0,0,0,3693,0,0,0,0,10863,0,5643,0,0,5623,189990,0,0,0,0,0,0,0,0,0,4367,0,0,283513
"G4200810","1926","Pennsylvania","420","Lycoming","0810","Lycoming","14","810",0,0,0,1164,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,3463,0,0,0,202,0,500,0,0,194,0,0,0,0,0,0,0,0,0,11028,0,130,146,0,10222,0,0,0,0,0,0,0,0,0,3548,0,3100,0,0,518,9621,0,0,0,0,0,210,0,0,0,4070,0,0,48881
"G4200830","1926","Pennsylvania","420","McKean","0830","Mckean","14","830",0,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,494,0,0,3101,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3613,0,0,0,0,0,0,0,0,0,1682,0,1212,0,0,0,7641,0,0,0,0,0,1121,0,0,0,1185,0,0,21530
"G4200850","1926","Pennsylvania","420","Mercer","0850","Mercer","14","850",0,0,0,1783,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,124,740,0,0,0,346,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,2698,0,45,141,0,8787,0,0,0,0,0,0,0,0,0,7974,4487,1396,0,0,2559,14888,0,0,0,0,0,129,0,0,0,1806,0,0,49353
"G4200870","1926","Pennsylvania","420","Mifflin","0870","Mifflin","14","870",0,0,0,22,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,849,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,3479,290,18,0,0,3646,0,0,0,0,0,0,0,0,0,1981,90,423,0,0,514,954,0,0,0,0,0,61,0,0,0,529,0,0,14243
"G4200890","1926","Pennsylvania","420","Monroe","0890","Monroe","14","890",0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,0,280,0,0,0,0,0,0,0,0,0,0,0,0,2267,64,32,0,0,3332,0,0,0,0,0,0,0,0,0,1230,0,203,0,0,1415,717,0,0,0,0,0,0,0,0,0,174,0,0,10195
"G4200910","1926","Pennsylvania","420","Montgomery","0910","Montgomery","14","910",0,0,0,3800,0,1403,0,0,0,0,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,1161,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,21782,2935,1157,0,0,7931,0,0,0,0,0,0,0,0,0,14564,0,13111,0,0,11348,44954,0,0,0,0,0,223,0,0,0,5533,0,0,135340
"G4200930","1926","Pennsylvania","420","Montour","0930","Montour","14","930",0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,2237,0,18,0,0,958,0,0,0,0,0,0,0,0,0,812,0,499,0,0,802,1142,0,0,0,0,0,0,0,0,0,277,0,0,7055
"G4200950","1926","Pennsylvania","420","Northampton","0950","Northampton","14","950",0,0,0,6423,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,715,0,1688,0,0,0,0,0,3090,0,0,0,0,0,0,0,0,0,0,0,0,27742,281,52,55,0,4906,0,0,0,0,0,0,0,0,0,3850,0,2835,0,0,14196,32018,0,0,0,0,0,56,0,0,0,1002,0,0,99447
"G4200970","1926","Pennsylvania","420","Northumberland","0970","Northumberland","14","970",0,0,0,2729,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,410,0,2243,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,17144,285,22,0,0,5969,0,0,0,0,0,0,0,0,0,2867,0,1995,0,0,6212,40814,0,0,0,0,0,2093,0,0,0,1701,0,0,86018
"G4200990","1926","Pennsylvania","420","Perry","0990","Perry","14","990",0,0,0,579,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3083,0,0,0,0,2077,0,0,0,0,0,0,0,0,0,766,0,74,0,0,1269,0,0,0,0,0,0,979,0,0,0,0,0,0,9747
"G4201010","1926","Pennsylvania","420","Philadelphia","1010","Philadelphia","14","1010",0,0,0,32309,0,1276,0,0,0,0,0,55021,0,0,0,0,0,0,0,0,0,0,0,0,2077,1711,0,2266,0,1595,0,0,0,3104,0,270000,0,0,361,0,0,0,0,0,0,0,0,0,42181,958,9078,9305,0,57382,0,0,0,0,1778,0,0,0,0,66497,6744,75159,0,0,10989,488838,0,0,0,0,0,860,0,0,0,23642,0,0,1163131
"G4201030","1926","Pennsylvania","420","Pike","1030","Pike","14","1030",0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,646,0,0,0,0,0,0,0,0,0,98,0,222,0,0,0,443,0,0,0,0,0,0,0,0,0,31,0,0,2152
"G4201050","1926","Pennsylvania","420","Potter","1050","Potter","14","1050",0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1244,0,0,0,0,0,0,0,0,0,349,0,164,0,0,0,1279,0,0,0,0,0,264,0,0,0,682,0,0,4576
"G4201070","1926","Pennsylvania","420","Schuylkill","1070","Schuylkill","14","1070",0,0,0,5256,0,155,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,2969,0,1810,0,0,0,0,0,2065,0,0,0,0,0,0,0,0,0,0,0,0,24963,0,113,0,0,5942,0,0,0,0,2651,0,0,0,0,1889,0,3496,0,0,11277,89981,0,0,0,0,0,1423,0,0,0,1055,0,0,155789
"G4201090","1926","Pennsylvania","420","Snyder","1090","Snyder","14","1090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4992,55,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,0,0,0,0,0,0,486,0,0,0,0,0,0,8482
"G4201110","1926","Pennsylvania","420","Somerset","1110","Somerset","14","1110",0,0,0,1715,0,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,579,0,1753,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,10617,728,0,75,0,1903,0,0,0,0,70,0,0,0,0,498,0,0,0,0,4207,15539,0,0,0,0,0,2337,0,0,0,128,0,0,45410
"G4201130","1926","Pennsylvania","420","Sullivan","1130","Sullivan","14","1130",0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,315,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,357,0,0,0,0,0,0,0,0,0,102,0,48,0,0,150,1575,0,0,0,0,0,0,0,0,0,48,0,0,3691
"G4201150","1926","Pennsylvania","420","Susquehanna","1150","Susquehanna","14","1150",0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511,0,0,0,0,0,0,0,0,0,1144,0,781,0,0,0,10520,0,0,0,0,0,0,0,0,0,1569,0,0,18093
"G4201170","1926","Pennsylvania","420","Tioga","1170","Tioga","14","1170",0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,608,0,0,0,310,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,178,0,0,0,0,3533,0,0,0,0,0,0,0,0,0,1010,0,996,0,0,0,2332,0,0,0,0,0,0,0,0,0,2321,0,0,12065
"G4201190","1926","Pennsylvania","420","Union","1190","Union","14","1190",0,0,0,140,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591,0,0,0,0,783,0,0,0,0,0,0,0,0,0,661,0,41,0,0,1496,0,0,0,0,0,0,28,0,0,0,492,0,0,9100
"G4201210","1926","Pennsylvania","420","Venango","1210","Venango","14","1210",0,0,0,2220,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,1894,0,0,0,0,0,500,0,0,120,0,0,0,0,0,0,0,0,0,348,0,189,61,0,6303,0,0,0,0,0,0,0,0,0,4546,638,2815,0,0,97,7198,0,0,0,0,0,314,0,0,0,1436,0,0,28792
"G4201230","1926","Pennsylvania","420","Warren","1230","Warren","14","1230",0,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,464,0,0,0,0,0,65,0,0,1562,0,0,0,0,0,0,0,0,0,1166,0,0,0,0,4783,0,0,0,0,0,0,0,0,0,2086,0,569,0,0,203,3189,0,0,0,0,0,607,0,0,0,431,0,0,16217
"G4201250","1926","Pennsylvania","420","Washington","1250","Washington","14","1250",0,0,0,2871,0,40,0,0,0,0,0,1897,0,0,0,0,0,0,0,0,0,0,0,0,38,4064,0,2499,0,0,0,0,0,0,0,2339,0,0,33,0,0,0,0,0,0,0,0,0,2843,0,961,116,0,9652,0,0,0,0,1347,0,0,0,0,12367,7571,1274,0,0,0,31601,0,0,0,0,0,364,0,0,0,3389,0,0,85266
"G4201270","1926","Pennsylvania","420","Wayne","1270","Wayne","14","1270",0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,118,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,0,0,0,3584,0,0,0,0,0,0,0,0,0,988,0,503,0,0,0,4455,0,0,0,0,0,0,0,0,0,1124,0,0,13075
"G4201290","1926","Pennsylvania","420","Westmoreland","1290","Westmoreland","14","1290",0,0,0,5878,0,997,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,2902,0,699,0,0,0,0,0,1909,0,0,500,0,0,0,0,0,0,0,0,0,17496,119,430,540,0,14806,0,0,0,0,0,0,0,0,0,13173,4226,1217,0,0,8664,79036,0,0,0,0,0,5303,0,0,0,3400,0,0,163560
"G4201310","1926","Pennsylvania","420","Wyoming","1310","Wyoming","14","1310",0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,2561,0,0,0,0,0,0,0,0,0,393,0,44,0,0,0,872,0,0,0,0,0,0,0,0,0,1044,0,0,5147
"G4201330","1926","Pennsylvania","420","York","1330","York","14","1330",0,0,0,3752,0,1643,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6405,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,31144,304,118,317,0,4388,0,0,0,0,0,0,0,0,0,4107,393,1109,0,0,13299,6248,0,0,0,0,0,8083,0,0,0,226,0,0,82461
"G4400010","1926","Rhode Island","440","Bristol","0010","Bristol","5","10",0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,1565,0,0,0,13792,0,0,0,0,0,0,0,0,0,443,0,0,17055
"G4400030","1926","Rhode Island","440","Kent","0030","Kent","5","30",0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,79,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,1646,0,0,0,21154,0,0,0,0,0,0,0,0,0,1577,0,0,27258
"G4400050","1926","Rhode Island","440","Newport","0050","Newport","5","50",0,0,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,750,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,4649,0,0,0,16010,0,0,0,0,0,0,0,0,0,1289,0,0,26354
"G4400070","1926","Rhode Island","440","Providence","0070","Providence","5","70",0,0,0,19425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8588,0,0,0,0,0,0,0,0,0,0,22920,0,0,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6785,0,0,0,0,0,0,0,0,0,0,0,26378,0,0,0,264217,0,0,0,0,0,0,0,0,0,13052,0,0,363859
"G4400090","1926","Rhode Island","440","Washington","0090","Washington","5","90",0,0,0,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,1959,0,0,0,10202,0,0,0,0,0,0,0,0,0,2469,0,0,17518
"G4500010","1926","South Carolina","450","Abbeville","0010","Abbeville","48","10",0,0,0,338,0,0,0,0,0,0,0,2581,0,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846,0,40,50,1952,0,0,0,0,519,0,0,1478,228,0,23,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12321
"G4500030","1926","South Carolina","450","Aiken","0030","Aiken","48","30",0,0,0,83,0,0,0,0,0,38,0,11426,0,7336,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,412,361,50,2059,0,0,0,0,0,0,0,124,12,0,480,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,23309
"G4500050","1926","South Carolina","450","Allendale","0050","Allendale","48","50",0,0,0,84,0,0,0,0,0,0,0,4605,0,1592,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,269,837,696,0,0,0,0,0,0,0,25,4,0,63,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8853
"G4500070","1926","South Carolina","450","Anderson","0070","Anderson","48","70",0,0,0,770,0,0,0,0,0,0,0,10160,0,17030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,474,1623,4655,0,0,0,0,301,0,0,2070,72,0,187,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,38048
"G4500090","1926","South Carolina","450","Bamberg","0090","Bamberg","48","90",0,0,0,51,0,0,0,0,0,0,0,7028,0,2239,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,1883,1773,0,0,0,0,0,0,0,96,32,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14090
"G4500110","1926","South Carolina","450","Barnwell","0110","Barnwell","48","110",0,0,0,22,0,0,0,0,0,0,0,7071,0,3897,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,255,405,0,0,0,0,0,0,0,53,20,0,75,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,12009
"G4500130","1926","South Carolina","450","Beaufort","0130","Beaufort","48","130",0,0,0,194,0,0,0,0,0,0,0,6442,0,664,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0,42,353,496,0,0,0,0,0,0,0,45,114,0,341,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,9670
"G4500150","1926","South Carolina","450","Berkeley","0150","Berkeley","48","150",0,0,0,788,0,0,0,0,0,0,0,1595,0,1027,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,0,0,1224,1117,0,0,0,0,0,0,0,0,0,0,292,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1219,8753
"G4500170","1926","South Carolina","450","Calhoun","0170","Calhoun","48","170",0,0,0,16,0,0,0,0,0,0,0,3571,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,3201,0,0,0,1215,0,0,0,0,0,0,0,90,39,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300
"G4500190","1926","South Carolina","450","Charleston","0190","Charleston","48","190",0,0,0,1790,0,0,0,0,0,0,0,8332,0,3865,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,2150,0,0,0,0,0,0,0,0,0,0,0,0,4150,0,4345,58,61,2480,4192,0,0,0,0,0,0,0,1628,1396,0,7243,0,0,0,5723,0,0,0,0,0,0,0,0,0,0,0,1393,49056
"G4500210","1926","South Carolina","450","Cherokee","0210","Cherokee","48","210",0,0,0,189,0,0,0,0,0,0,0,2828,0,7335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,174,230,1682,0,0,0,0,75,0,0,339,105,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13304
"G4500230","1926","South Carolina","450","Chester","0230","Chester","48","230",0,0,0,27,0,0,0,0,0,0,0,5288,0,3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6620,0,225,3020,0,0,0,0,915,0,0,1457,109,0,82,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20997
"G4500250","1926","South Carolina","450","Chesterfield","0250","Chesterfield","48","250",0,0,0,191,0,0,0,0,0,58,0,2496,0,6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946,0,1429,3740,0,0,0,0,0,0,0,839,237,0,165,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,18383
"G4500270","1926","South Carolina","450","Clarendon","0270","Clarendon","48","270",0,0,0,870,0,0,0,0,0,703,0,4255,0,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4190,0,0,0,2072,0,0,0,0,0,0,0,625,634,0,127,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,15055
"G4500290","1926","South Carolina","450","Colleton","0290","Colleton","48","290",0,0,0,400,0,0,0,0,0,0,0,3390,0,3442,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,330,2405,2550,0,0,0,0,0,0,0,62,137,0,263,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,14542
"G4500310","1926","South Carolina","450","Darlington","0310","Darlington","48","310",0,0,0,213,0,0,0,0,0,33,0,6765,0,4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,2385,3739,0,0,0,0,0,0,0,756,22,0,189,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19511
"G4500330","1926","South Carolina","450","Dillon","0330","Dillon","48","330",0,0,0,185,0,0,0,0,0,0,0,1056,0,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,477,0,1207,1934,0,0,0,0,0,0,0,824,0,0,19,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10052
"G4500350","1926","South Carolina","450","Dorchester","0350","Dorchester","48","350",0,0,0,146,0,0,0,0,0,0,0,2043,0,1466,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,1090,64,0,2383,3005,0,0,0,0,0,0,0,82,7,0,515,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,11,11216
"G4500370","1926","South Carolina","450","Edgefield","0370","Edgefield","48","370",0,0,0,23,0,0,0,0,0,0,0,8044,0,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,170,0,62,0,1194,0,0,0,0,0,0,0,91,0,0,85,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,12799
"G4500390","1926","South Carolina","450","Fairfield","0390","Fairfield","48","390",0,0,0,185,0,0,0,0,0,0,0,6043,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,2093,5,10,942,0,0,0,0,294,0,0,808,449,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12882
"G4500410","1926","South Carolina","450","Florence","0410","Florence","48","410",0,0,0,234,0,0,0,0,0,1575,0,9530,0,6168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,118,0,2674,332,0,2434,4389,0,0,0,0,0,0,0,1489,0,0,608,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,29701
"G4500430","1926","South Carolina","450","Georgetown","0430","Georgetown","48","430",0,0,0,16,0,0,0,0,0,103,0,2946,0,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612,0,0,236,1550,0,0,0,0,0,0,0,183,0,0,586,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,11807
"G4500450","1926","South Carolina","450","Greenville","0450","Greenville","48","450",0,0,0,1435,0,0,0,0,0,30,0,4160,0,25768,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,325,0,678,529,503,1217,8212,0,0,0,0,129,0,0,3127,131,0,1270,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,48375
"G4500470","1926","South Carolina","450","Greenwood","0470","Greenwood","48","470",0,0,0,244,0,0,0,0,0,0,0,6459,0,4453,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,1832,0,30,168,3516,0,0,0,0,300,0,0,1264,15,0,67,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,18491
